N,time,lambda,chain,IPR,norm
1000,62.035764761042714,1.5,fibonacci,0.0072298560498539,0.9999999999913814
1000,63.97643955748427,1.5,fibonacci,0.007319642119217425,0.9999999999895636
1000,65.97782479539536,1.5,fibonacci,0.0070851006604717645,0.999999999984199
1000,68.04181968927098,1.5,fibonacci,0.006886712142378057,0.9999999999869497
1000,70.17038286703826,1.5,fibonacci,0.006495062852233102,0.9999999999900658
1000,72.36553422869653,1.5,fibonacci,0.006030657481558701,0.9999999999917021
1000,74.62935686310134,1.5,fibonacci,0.005770428825423952,0.9999999999894534
1000,76.96399902471158,1.5,fibonacci,0.0054619080446348224,0.9999999999833856
1000,79.37167617217551,1.5,fibonacci,0.005400283133335941,0.9999999999940283
1000,81.8546730706903,1.5,fibonacci,0.005366926605265022,0.9999999999901732
1000,84.41534596012986,1.5,fibonacci,0.005466318900880912,0.9999999999900684
1000,87.05612479099865,1.5,fibonacci,0.005617503614254868,0.9999999999926568
1000,89.77951553033323,1.5,fibonacci,0.005742486189146674,0.9999999999784491
1000,92.58810253973955,1.5,fibonacci,0.005926077326698651,0.9999999999865901
1000,95.48455102782293,1.5,fibonacci,0.0060133107906168584,0.999999999979344
1000,98.47160957933774,1.5,fibonacci,0.006095437665215755,0.9999999999915522
1000,101.5521127634568,1.5,fibonacci,0.00600380574347286,0.9999999999856387
1000,104.72898382363586,1.5,fibonacci,0.0057001596950569155,0.9999999999849879
1000,108.00523745162529,1.5,fibonacci,0.005475010381847987,0.9999999999860029
1000,111.38398264826195,1.5,fibonacci,0.005251139467951921,0.9999999999868793
1000,114.86842567375535,1.5,fibonacci,0.005515657670218863,0.999999999983644
1000,118.46187309026836,1.5,fibonacci,0.005937169204536735,0.9999999999813608
1000,122.16773489967919,1.5,fibonacci,0.006526490999909781,0.9999999999869364
1000,125.98952777950272,1.5,fibonacci,0.006982624175059933,0.9999999999867334
1000,129.93087842004158,1.5,fibonacci,0.006649166087341797,0.9999999999782783
1000,133.99552696593383,1.5,fibonacci,0.00609534726046339,0.9999999999802992
1000,138.18733056536323,1.5,fibonacci,0.00602639036924333,0.9999999999857754
1000,142.5102670302998,1.5,fibonacci,0.006445036503243165,0.9999999999825187
1000,146.9684386112446,1.5,fibonacci,0.007038649478535222,0.9999999999825636
1000,151.5660758900603,1.5,fibonacci,0.007533195402233723,0.9999999999737551
1000,156.30754179458157,1.5,fibonacci,0.007893818819404059,0.9999999999762579
1000,161.1973357388157,1.5,fibonacci,0.007898153083055451,0.9999999999687093
1000,166.2400978926612,1.5,fibonacci,0.007253984810315363,0.9999999999633465
1000,171.440613585197,1.5,fibonacci,0.0066447970363264835,0.999999999974063
1000,176.8038178457207,1.5,fibonacci,0.007015686784590468,0.9999999999789392
1000,182.33480008684404,1.5,fibonacci,0.008384355473934414,0.9999999999715531
1000,188.03880893409146,1.5,fibonacci,0.008409058202786564,0.9999999999705358
1000,193.9212572065829,1.5,fibonacci,0.006839080711016236,0.9999999999781234
1000,199.9877270535285,1.5,fibonacci,0.006224328124013932,0.9999999999685268
1000,206.24397525140904,1.5,fibonacci,0.006606833321663243,0.9999999999670061
1000,212.69593866686898,1.5,fibonacci,0.007039790228614749,0.999999999965883
1000,219.3497398905058,1.5,fibonacci,0.0072091054412985215,0.9999999999540468
1000,226.2116930469024,1.5,fibonacci,0.006520187640387441,0.9999999999668748
1000,233.2883097864156,1.5,fibonacci,0.006016743177108075,0.9999999999517937
1000,240.58630546440645,1.5,fibonacci,0.007048033434366429,0.9999999999661096
1000,248.11260551377677,1.5,fibonacci,0.007451300546791382,0.9999999999666493
1000,255.87435201685892,1.5,fibonacci,0.006085576209575779,0.999999999958008
1000,263.87891048289345,1.5,fibonacci,0.0063906769430977116,0.999999999952382
1000,272.13387683753086,1.5,fibonacci,0.00720444373526327,0.9999999999557243
1000,280.6470846309839,1.5,fibonacci,0.007245860874309082,0.9999999999543241
1000,289.4266124716752,1.5,fibonacci,0.006841463915057297,0.9999999999527008
1000,298.4807916924327,1.5,fibonacci,0.007338796739553553,0.9999999999422808
1000,307.81821425650804,1.5,fibonacci,0.007824107066339464,0.9999999999433997
1000,317.4477409109193,1.5,fibonacci,0.006902059155683306,0.9999999999510129
1000,327.3785095948577,1.5,fibonacci,0.00693320926170463,0.9999999999469921
1000,337.61994411113403,1.5,fibonacci,0.006696890614932237,0.999999999951979
1000,348.18176306889666,1.5,fibonacci,0.006445264244222011,0.9999999999469156
1000,359.0739891061055,1.5,fibonacci,0.0062262525625409945,0.999999999932176
1000,370.30695840051413,1.5,fibonacci,0.005470777899449521,0.9999999999323766
1000,381.8913304781854,1.5,fibonacci,0.00520290358811812,0.9999999999442432
1000,393.8380983288489,1.5,fibonacci,0.005579263136436488,0.9999999999428344
1000,406.158598837698,1.5,fibonacci,0.006115052076350495,0.9999999999340345
1000,418.86452354352707,1.5,fibonacci,0.0064933968902193065,0.9999999999325472
1000,431.96792973341735,1.5,fibonacci,0.006437808251785322,0.9999999999345256
1000,445.4812518844989,1.5,fibonacci,0.006695455224961887,0.999999999928037
1000,459.41731346364764,1.5,fibonacci,0.007016972017935321,0.9999999999251539
1000,473.7893390963144,1.5,fibonacci,0.0069713302774003305,0.9999999999227137
1000,488.6109671160326,1.5,fibonacci,0.006661432425732673,0.9999999999099451
1000,503.89626250651503,1.5,fibonacci,0.005765184397254231,0.9999999999209417
1000,519.6597302486197,1.5,fibonacci,0.005096996115190212,0.9999999999103065
1000,535.9163290848514,1.5,fibonacci,0.005481041634546934,0.9999999999014226
1000,552.6814857144603,1.5,fibonacci,0.0060867461470198595,0.9999999999006989
1000,569.9711094326076,1.5,fibonacci,0.005993599818381206,0.999999999900037
1000,587.8016072274912,1.5,fibonacci,0.005948826807813113,0.9999999998996797
1000,606.1898993497572,1.5,fibonacci,0.007431667528997495,0.9999999999068742
1000,625.1534353689711,1.5,fibonacci,0.0068112690632408,0.9999999999040653
1000,644.7102107323869,1.5,fibonacci,0.005735423113843518,0.9999999998940285
1000,664.8787838417263,1.5,fibonacci,0.005606467951490881,0.9999999998830951
1000,685.6782936641738,1.5,fibonacci,0.005348261801750068,0.9999999998931833
1000,707.1284778942996,1.5,fibonacci,0.005752451557485608,0.9999999998828357
1000,729.2496916841444,1.5,fibonacci,0.006623362765691649,0.9999999998695175
1000,752.0629269592407,1.5,fibonacci,0.00727231309486149,0.9999999998681298
1000,775.5898323389001,1.5,fibonacci,0.0075310773895155315,0.9999999998707602
1000,799.8527336796708,1.5,fibonacci,0.007281827631062775,0.9999999998717733
1000,824.8746552614581,1.5,fibonacci,0.007436762199898918,0.9999999998511238
1000,850.6793416364153,1.5,fibonacci,0.006383505554061441,0.9999999998457626
1000,877.2912801613356,1.5,fibonacci,0.005881680880709706,0.9999999998506474
1000,904.7357242349293,1.5,fibonacci,0.006564671499728514,0.999999999852404
1000,933.038717262036,1.5,fibonacci,0.007128818773565369,0.9999999998288398
