N,time,lambda,chain,IPR,norm
500,1624.435010958867,1.5,fibonacci,0.007939578568567217,0.9999999995845862
500,1675.2524724082155,1.5,fibonacci,0.007370781215204324,0.9999999995722476
500,1727.6596646690364,1.5,fibonacci,0.0080007197242705,0.9999999995517264
500,1781.7063195457306,1.5,fibonacci,0.009189887158838854,0.9999999995415723
500,1837.4437246107268,1.5,fibonacci,0.0068278572695750495,0.9999999995241503
500,1894.9247718738216,1.5,fibonacci,0.007505636830484967,0.999999999517541
500,1954.2040079740534,1.5,fibonacci,0.007896617145246712,0.9999999994950164
500,2015.337685941733,1.5,fibonacci,0.009342470549148304,0.9999999994797321
500,2078.383818579757,1.5,fibonacci,0.006256262998324982,0.9999999994608648
500,2143.4022335148566,1.5,fibonacci,0.0063972190397970485,0.9999999994433433
500,2210.4546299710214,1.5,fibonacci,0.006877215318401212,0.9999999994193982
500,2279.6046373189797,1.5,fibonacci,0.006407927462828119,0.9999999994009586
500,2350.9178754572868,1.5,fibonacci,0.00644252884731336,0.9999999993863631
500,2424.462017082328,1.5,fibonacci,0.006409846807973349,0.9999999993651727
500,2500.306851906324,1.5,fibonacci,0.006334436935290841,0.9999999993507428
500,2578.524352884274,1.5,fibonacci,0.006148270800630123,0.9999999993019156
500,2659.1887445126936,1.5,fibonacci,0.009105596211742527,0.9999999992738634
500,2742.3765732649495,1.5,fibonacci,0.00711067924297365,0.9999999992592595
500,2828.166780230032,1.5,fibonacci,0.007203958701778546,0.9999999992279076
500,2916.640776023704,1.5,fibonacci,0.007222167276591189,0.9999999992129713
500,3007.882518043099,1.5,fibonacci,0.0061720869427347586,0.9999999991746372
500,3101.978590138097,1.5,fibonacci,0.009747359911172789,0.999999999133151
500,3199.018284775064,1.5,fibonacci,0.0069601581121243134,0.9999999990944768
500,3299.093687770939,1.5,fibonacci,0.006628361811047498,0.9999999990609043
500,3402.2997656780676,1.5,fibonacci,0.006199113164097684,0.9999999990144652
500,3508.7344559027115,1.5,fibonacci,0.006453180131030689,0.9999999989686419
